serial_number,fold,true_biotreat,predicted_biotreat,confidence,served_population,population_bucket,N2O_true_EF,N2O_pred_EF_mean,N2O_pred_EF_p2.5,N2O_pred_EF_p97.5,CH4_true_EF,CH4_pred_EF_mean,CH4_pred_EF_p2.5,CH4_pred_EF_p97.5
29140,8,EA,EA,0.6653228817582131,373.0,small: 0-2000,0.8070073797106073,0.6383466720581055,0.034754231572151184,1.6680183410644531,0.021608997891512972,0.07927700132131577,0.01090329885482788,0.21442662179470062
29154,8,EA,EA,0.8340504612922669,1196.0,small: 0-2000,0.8070073797106073,0.7233018279075623,0.024116065353155136,1.9432072639465332,0.021608997891512972,0.035730909556150436,0.006977863609790802,0.08449798077344894
29228,8,EA,EA,0.7662037835717201,807.0,small: 0-2000,0.8070073797106073,0.6796971559524536,0.030619006603956223,1.8207364082336426,0.021608997891512972,0.04891182854771614,0.009522609412670135,0.11782340705394745
29231,8,EA,EA,0.7733643351793289,1086.0,small: 0-2000,0.8070073797106073,0.702349841594696,0.029804855585098267,1.8660917282104492,0.021608997891512972,0.04728904366493225,0.008136792108416557,0.12056909501552582
29235,8,Lagoon,EA,0.7292302111089229,816.0,small: 0-2000,0.06996540113766683,0.6784233450889587,0.030598536133766174,1.7837886810302734,0.102,0.05143659561872482,0.010301372967660427,0.12513288855552673
29247,8,EA,Wetland,0.584742225676775,112.0,small: 0-2000,0.8070073797106073,0.42067772150039673,0.0441812202334404,1.2002755403518677,0.021608997891512972,0.20368364453315735,0.016513565555214882,0.5481321215629578
29256,8,Lagoon,Lagoon,0.7437592762708664,17.0,small: 0-2000,0.06996540113766683,0.16014717519283295,0.032677821815013885,0.35266488790512085,0.102,0.11198388785123825,0.04456452280282974,0.2067962884902954
29302,8,CAS,CAS,0.4576764878705144,485.0,small: 0-2000,0.46002504380856235,0.4670792520046234,0.04802628234028816,1.3334158658981323,0.021608997891512972,0.06875095516443253,0.015973854809999466,0.17276282608509064
29321,8,Lagoon,Lagoon,0.5766403636336327,150.0,small: 0-2000,0.06996540113766683,0.26423218846321106,0.04868874326348305,0.6736217141151428,0.102,0.09467028826475143,0.0392426922917366,0.1779748797416687
29325,8,Lagoon,Lagoon,0.5258070567250251,104.0,small: 0-2000,0.06996540113766683,0.27560317516326904,0.047375429421663284,0.8036357760429382,0.102,0.08758722990751266,0.036636292934417725,0.1633574217557907
29329,8,CAS,Lagoon,0.5035017585754394,172.0,small: 0-2000,0.46002504380856235,0.27064278721809387,0.04807104915380478,0.7662862539291382,0.021608997891512972,0.097366102039814,0.03629588708281517,0.19946622848510742
29339,8,EA,Lagoon,0.4666042952537537,263.0,small: 0-2000,0.8070073797106073,0.29095301032066345,0.04768504574894905,0.8866576552391052,0.021608997891512972,0.0878790020942688,0.03262157738208771,0.17882561683654785
29349,8,Lagoon,Lagoon,0.4997921789437532,228.0,small: 0-2000,0.06996540113766683,0.2935873568058014,0.049475934356451035,0.706925094127655,0.102,0.12489037215709686,0.035732485353946686,0.2824072539806366
29371,8,Lagoon,Lagoon,0.6357026075869798,50.0,small: 0-2000,0.06996540113766683,0.20686757564544678,0.04161769896745682,0.5840893983840942,0.102,0.0982510894536972,0.04092685133218765,0.1747172623872757
29378,8,CAS,CAS,0.3593576061315834,354.0,small: 0-2000,0.46002504380856235,0.39661017060279846,0.047767817974090576,1.1313802003860474,0.021608997891512972,0.06864634156227112,0.026522934436798096,0.13188892602920532
29410,8,EA,Lagoon,0.6950418918132782,104.0,small: 0-2000,0.8070073797106073,0.17933394014835358,0.03607622906565666,0.4595996141433716,0.021608997891512972,0.12774965167045593,0.043627697974443436,0.2681289613246918
29424,8,CAS,CAS,0.543520295187831,456.0,small: 0-2000,0.46002504380856235,0.445294052362442,0.045411814004182816,1.4198092222213745,0.021608997891512972,0.05867084488272667,0.0166664719581604,0.1390654593706131
29465,8,EA,CAS,0.7935528811812401,594.0,small: 0-2000,0.8070073797106073,0.44969111680984497,0.03355981782078743,1.7734732627868652,0.021608997891512972,0.040119897574186325,0.009194161742925644,0.09643355011940002
29481,8,Lagoon,Lagoon,0.4115079855397344,403.0,small: 0-2000,0.06996540113766683,0.3412531316280365,0.05334353819489479,0.8674019575119019,0.102,0.10853908956050873,0.031556420028209686,0.25381314754486084
29483,8,CAS,CAS,0.6663560447543859,958.0,small: 0-2000,0.46002504380856235,0.5086490511894226,0.033263854682445526,1.6950982809066772,0.021608997891512972,0.036304354667663574,0.00926763191819191,0.08216458559036255
29497,8,Lagoon,Lagoon,0.7026389409303665,167.0,small: 0-2000,0.06996540113766683,0.21241386234760284,0.039386820048093796,0.4982047379016876,0.102,0.100140780210495,0.042598988860845566,0.17464923858642578
29507,8,Wetland,Wetland,0.4400884655416012,35.0,small: 0-2000,0.43840714285714283,0.30455005168914795,0.04469582438468933,0.8920480012893677,0.3083946666666667,0.16429416835308075,0.01931423880159855,0.4491664469242096
29517,8,TF,TF,0.5026727143079043,7.0,small: 0-2000,0.0923952398300473,0.20974674820899963,0.034369662404060364,0.6299014687538147,0.03271917119861291,0.12176204472780228,0.02003357745707035,0.33741098642349243
29523,8,EA,Lagoon,0.3178518089652061,107.0,small: 0-2000,0.8070073797106073,0.40306758880615234,0.04582240805029869,1.0140516757965088,0.021608997891512972,0.1280008852481842,0.02746601775288582,0.31660574674606323
29535,8,TF,TF,0.395380358017981,10.0,small: 0-2000,0.0923952398300473,0.23714272677898407,0.03989589214324951,0.7211591005325317,0.03271917119861291,0.14182953536510468,0.021526603028178215,0.3830488324165344
29540,8,TF,Wetland,0.3715971135646105,57.0,small: 0-2000,0.0923952398300473,0.2736980617046356,0.04780202358961105,0.7654191851615906,0.03271917119861291,0.15572874248027802,0.028819695115089417,0.39021363854408264
29541,8,EA,EA,0.771106680393219,1557.0,small: 0-2000,0.8070073797106073,0.6905634999275208,0.030239487066864967,1.8243509531021118,0.021608997891512972,0.04003473371267319,0.010302979499101639,0.08955711871385574
29581,8,Wetland,Wetland,0.5140088373124599,19.0,small: 0-2000,0.43840714285714283,0.30537325143814087,0.045529067516326904,0.9559166431427002,0.3083946666666667,0.1850205957889557,0.01919446513056755,0.49729374051094055
29605,8,TF,Wetland,0.3336557712256908,120.0,small: 0-2000,0.0923952398300473,0.3007895052433014,0.04977764934301376,0.7855992913246155,0.03271917119861291,0.14496560394763947,0.029072536155581474,0.35511118173599243
29613,8,TF,Wetland,0.4102223434746265,26.0,small: 0-2000,0.0923952398300473,0.2635136842727661,0.041654057800769806,0.824763298034668,0.03271917119861291,0.16121657192707062,0.020220691338181496,0.44620177149772644
29618,8,EA,EA,0.8051410676836968,1440.0,small: 0-2000,0.8070073797106073,0.6917985081672668,0.027279425412416458,1.8569778203964233,0.021608997891512972,0.042515482753515244,0.009541954845190048,0.09994926303625107
29647,8,TF,TF,0.3089660454653203,90.0,small: 0-2000,0.0923952398300473,0.2846599221229553,0.04476409777998924,0.7322621941566467,0.03271917119861291,0.1266421228647232,0.026693833991885185,0.3231303095817566
29659,8,RBC,Wetland,0.3667432663664222,40.0,small: 0-2000,0.0923952398300473,0.37621352076530457,0.043985430151224136,0.9832383394241333,0.031049244993640493,0.14879488945007324,0.023900631815195084,0.39819756150245667
29661,8,Wetland,TF,0.4379931253418326,56.0,small: 0-2000,0.43840714285714283,0.2469562441110611,0.041555341333150864,0.6751407384872437,0.3083946666666667,0.12417131662368774,0.02118750847876072,0.32912924885749817
29692,8,Wetland,Wetland,0.4091693056821823,63.0,small: 0-2000,0.43840714285714283,0.27969780564308167,0.0481511652469635,0.7982954382896423,0.3083946666666667,0.16745802760124207,0.029093019664287567,0.41487863659858704
29701,8,TF,Wetland,0.4277557601928711,30.0,small: 0-2000,0.0923952398300473,0.34784767031669617,0.04627339541912079,0.9572484493255615,0.03271917119861291,0.1620638221502304,0.01977592706680298,0.45053964853286743
29724,8,TF,TF,0.3872555658333003,49.0,small: 0-2000,0.0923952398300473,0.24641111493110657,0.043507277965545654,0.6622263193130493,0.03271917119861291,0.12479792535305023,0.023574329912662506,0.3322155773639679
29734,8,Wetland,Wetland,0.4639393737316131,42.0,small: 0-2000,0.43840714285714283,0.2804137170314789,0.03494534641504288,0.8879190683364868,0.3083946666666667,0.19236677885055542,0.030918829143047333,0.48463714122772217
29740,8,Lagoon,Wetland,0.5752811886370182,290.0,small: 0-2000,0.06996540113766683,0.39373311400413513,0.04168073460459709,1.1480406522750854,0.102,0.20453780889511108,0.019292743876576424,0.5435527563095093
29747,8,Wetland,Wetland,0.5443734763860703,26.0,small: 0-2000,0.43840714285714283,0.29378941655158997,0.03578609973192215,0.9920497536659241,0.3083946666666667,0.2109181433916092,0.027288828045129776,0.5396080613136292
29756,8,Lagoon,Wetland,0.5183168186545372,117.0,small: 0-2000,0.06996540113766683,0.322916179895401,0.03974439203739166,0.9896149635314941,0.102,0.19851471483707428,0.025950893759727478,0.513738214969635
29761,8,Wetland,Wetland,0.5921463293433189,137.0,small: 0-2000,0.43840714285714283,0.39517948031425476,0.04342416673898697,1.1731656789779663,0.3083946666666667,0.2047186940908432,0.017406612634658813,0.5613489151000977
29762,8,Wetland,Wetland,0.4602928808480501,173.0,small: 0-2000,0.43840714285714283,0.37727078795433044,0.04453438147902489,1.0452940464019775,0.3083946666666667,0.1797083467245102,0.02391366846859455,0.4708106219768524
29792,8,Wetland,Lagoon,0.461373165294528,89.0,small: 0-2000,0.43840714285714283,0.2950345575809479,0.03783643618226051,0.8454723358154297,0.3083946666666667,0.17634959518909454,0.03219137713313103,0.4358952045440674
29806,8,Wetland,Lagoon,0.3940927076041698,244.0,small: 0-2000,0.43840714285714283,0.37020763754844666,0.041569847613573074,0.9505497217178345,0.3083946666666667,0.14916056394577026,0.029632369056344032,0.370553582906723
29827,8,Wetland,Wetland,0.5608267082870007,5.0,small: 0-2000,0.43840714285714283,0.34326812624931335,0.04115664213895798,1.0527263879776,0.3083946666666667,0.20719975233078003,0.02240537293255329,0.5432641506195068
29855,8,Wetland,EA,0.454427354067564,708.0,small: 0-2000,0.43840714285714283,0.5355404019355774,0.042089615017175674,1.3554728031158447,0.3083946666666667,0.12266245484352112,0.017215274274349213,0.3369782865047455
29868,8,Lagoon,Lagoon,0.4200528876185417,194.0,small: 0-2000,0.06996540113766683,0.32633453607559204,0.04079105332493782,0.8947736024856567,0.102,0.1671721190214157,0.029716001823544502,0.4198785126209259
29870,8,Wetland,Wetland,0.4627330752909183,166.0,small: 0-2000,0.43840714285714283,0.3214990198612213,0.041188303381204605,0.9241150617599487,0.3083946666666667,0.1843152642250061,0.02880261093378067,0.46693894267082214
29875,8,EA,Lagoon,0.5017827592492103,191.0,small: 0-2000,0.8070073797106073,0.29799535870552063,0.04009717330336571,0.7803599834442139,0.021608997891512972,0.15155978500843048,0.035015661269426346,0.3578174114227295
29878,8,Wetland,Wetland,0.5792923394739627,39.0,small: 0-2000,0.43840714285714283,0.3102714717388153,0.03648335486650467,1.0295523405075073,0.3083946666666667,0.21638715267181396,0.025083759799599648,0.5613971948623657
29888,8,EA,Wetland,0.5478932883590459,165.0,small: 0-2000,0.8070073797106073,0.3341466784477234,0.04170567914843559,1.018761157989502,0.021608997891512972,0.20644941926002502,0.025569701567292213,0.5283759236335754
29904,8,Wetland,Lagoon,0.4666728920489549,70.0,small: 0-2000,0.43840714285714283,0.2785274088382721,0.03630946949124336,0.8613090515136719,0.3083946666666667,0.1870526820421219,0.030963430181145668,0.4699196517467499
29914,8,Lagoon,Lagoon,0.4608115093708038,214.0,small: 0-2000,0.06996540113766683,0.31294259428977966,0.040158454328775406,0.8431153893470764,0.102,0.16297771036624908,0.03238329291343689,0.39773938059806824
29920,8,Wetland,Wetland,0.512913409769535,27.0,small: 0-2000,0.43840714285714283,0.2819499969482422,0.03481946885585785,0.9526459574699402,0.3083946666666667,0.20629040896892548,0.027399806305766106,0.5275819301605225
29960,8,EA,Lagoon,0.5151803821176291,200.0,small: 0-2000,0.8070073797106073,0.28637540340423584,0.0374172106385231,0.7598516345024109,0.021608997891512972,0.15565171837806702,0.03600717708468437,0.3694089353084564
29970,8,Wetland,Wetland,0.4678190266042947,95.0,small: 0-2000,0.43840714285714283,0.30140286684036255,0.04207368567585945,0.9131948947906494,0.3083946666666667,0.1880408227443695,0.029219992458820343,0.4811461865901947
30019,8,Wetland,Wetland,0.5078538122773171,251.0,small: 0-2000,0.43840714285714283,0.4139118194580078,0.04270283877849579,1.1366788148880005,0.3083946666666667,0.1884705126285553,0.02101384475827217,0.5030779838562012
30030,8,Wetland,Wetland,0.4644326605498791,145.0,small: 0-2000,0.43840714285714283,0.3005620539188385,0.04000980406999588,0.9045761823654175,0.3083946666666667,0.18504607677459717,0.02956807240843773,0.4773332476615906
30036,8,Wetland,Wetland,0.6797540402412414,133.0,small: 0-2000,0.43840714285714283,0.36329010128974915,0.0385088250041008,1.1858927011489868,0.3083946666666667,0.23342382907867432,0.018847210332751274,0.6189194917678833
30055,8,Wetland,Wetland,0.5733111862689256,16.0,small: 0-2000,0.43840714285714283,0.3093568980693817,0.036435071378946304,1.0482391119003296,0.3083946666666667,0.21697913110256195,0.02415163628757,0.5625365972518921
30064,8,Lagoon,Wetland,0.5134738393723964,88.0,small: 0-2000,0.06996540113766683,0.3244979977607727,0.04023977369070053,0.9789249300956726,0.102,0.19903288781642914,0.026319142431020737,0.5037313103675842
30106,8,Wetland,Lagoon,0.4247156166583299,713.0,small: 0-2000,0.43840714285714283,0.34940364956855774,0.05276961252093315,0.8921994566917419,0.3083946666666667,0.10000304132699966,0.03176983818411827,0.22892789542675018
30121,8,EA,EA,0.449188412964344,1869.0,small: 0-2000,0.8070073797106073,0.5337215065956116,0.04315308481454849,1.4132920503616333,0.021608997891512972,0.11167836934328079,0.016733160242438316,0.3759385943412781
30127,8,TF,Lagoon,0.5988983776271343,226.0,small: 0-2000,0.0923952398300473,0.23130029439926147,0.04063038155436516,0.6234479546546936,0.03271917119861291,0.15022321045398712,0.03832073509693146,0.3383515179157257
30132,8,Lagoon,Lagoon,0.6856735702455043,118.0,small: 0-2000,0.06996540113766683,0.18925178050994873,0.030063260346651077,0.5452520847320557,0.102,0.15358129143714905,0.04362444207072258,0.33056387305259705
30134,8,Lagoon,Lagoon,0.7393611165583134,253.0,small: 0-2000,0.06996540113766683,0.17468076944351196,0.029899556189775467,0.44862157106399536,0.102,0.13695256412029266,0.04756113141775131,0.2723265290260315
30139,8,Lagoon,Lagoon,0.4379284027665853,719.0,small: 0-2000,0.06996540113766683,0.35873979330062866,0.051710307598114014,0.8547491431236267,0.102,0.10445144027471542,0.03291688486933708,0.23476830124855042
30141,8,Lagoon,Wetland,0.535203414902091,55.0,small: 0-2000,0.06996540113766683,0.28628528118133545,0.034569595009088516,0.9565490484237671,0.102,0.20671333372592926,0.02757917530834675,0.5378435254096985
30163,8,EA,EA,0.3467174156755209,917.0,small: 0-2000,0.8070073797106073,0.48046544194221497,0.045610733330249786,1.2829211950302124,0.021608997891512972,0.06503234803676605,0.02087363600730896,0.1451878696680069
30175,8,Lagoon,Lagoon,0.6240579494833947,133.0,small: 0-2000,0.06996540113766683,0.2059355229139328,0.03158840537071228,0.6244860887527466,0.102,0.16294459998607635,0.040411002933979034,0.3713206946849823
30182,8,Lagoon,Lagoon,0.7097094040811062,176.0,small: 0-2000,0.06996540113766683,0.18055228888988495,0.029675019904971123,0.5085844993591309,0.102,0.14481894671916962,0.04360566660761833,0.31266215443611145
30191,8,Lagoon,Lagoon,0.5059674814641476,627.0,small: 0-2000,0.06996540113766683,0.3124820291996002,0.04867275431752205,0.7488459348678589,0.102,0.10854054987430573,0.03537862002849579,0.2332354635000229
30224,8,Wetland,Lagoon,0.7077571253478527,259.0,small: 0-2000,0.43840714285714283,0.18746404349803925,0.03199232742190361,0.4631291329860687,0.3083946666666667,0.12907609343528748,0.04498725011944771,0.2684181332588196
30268,8,Lagoon,Lagoon,0.5428784380406141,141.0,small: 0-2000,0.06996540113766683,0.20757803320884705,0.03452594578266144,0.6525482535362244,0.102,0.15591326355934143,0.036592260003089905,0.37592822313308716
30269,8,TF,Wetland,0.5064483091905713,60.0,small: 0-2000,0.0923952398300473,0.2763572335243225,0.03325537592172623,0.9465147852897644,0.03271917119861291,0.2019530087709427,0.028019623830914497,0.5266376733779907
30277,8,CAS,EA,0.3812121650129557,1207.0,small: 0-2000,0.46002504380856235,0.5077220797538757,0.04573027789592743,1.3247795104980469,0.021608997891512972,0.06078284978866577,0.020518768578767776,0.1284591406583786
30313,8,Lagoon,CAS,0.37808803518489,870.0,small: 0-2000,0.06996540113766683,0.3808567523956299,0.049304358661174774,1.1421613693237305,0.102,0.08273231238126755,0.02530834823846817,0.1960916370153427
30317,8,Wetland,Wetland,0.4794821172431111,321.0,small: 0-2000,0.43840714285714283,0.4025838375091553,0.045470114797353745,1.1073570251464844,0.3083946666666667,0.18084178864955902,0.01967693120241165,0.4886557161808014
30327,8,Wetland,Wetland,0.6899250512421131,156.0,small: 0-2000,0.43840714285714283,0.375965416431427,0.04181557148694992,1.1998931169509888,0.3083946666666667,0.23610351979732513,0.01626935787498951,0.6180791258811951
30367,8,Lagoon,Wetland,0.771797093808651,33.0,small: 0-2000,0.06996540113766683,0.3799680769443512,0.03447297587990761,1.295986294746399,0.102,0.2520560622215271,0.012220191769301891,0.6757994890213013
30380,8,Wetland,Wetland,0.621754686921835,133.0,small: 0-2000,0.43840714285714283,0.3419996201992035,0.04112151637673378,1.103806972503662,0.3083946666666667,0.2221866250038147,0.020816443488001823,0.5790489912033081
30405,8,EA,EA,0.4022540051192045,630.0,small: 0-2000,0.8070073797106073,0.5279490947723389,0.04482390359044075,1.2963320016860962,0.021608997891512972,0.12154292315244675,0.016052329912781715,0.3368295729160309
30422,8,Wetland,Wetland,0.6692162846028805,60.0,small: 0-2000,0.43840714285714283,0.3615042567253113,0.04091443866491318,1.1703919172286987,0.3083946666666667,0.2307973951101303,0.017572328448295593,0.6090119481086731
30440,8,Wetland,Wetland,0.4898213187903166,360.0,small: 0-2000,0.43840714285714283,0.4432389736175537,0.047193992882966995,1.178180456161499,0.3083946666666667,0.17668043076992035,0.017545927315950394,0.4779514968395233
30445,8,Wetland,Wetland,0.5884375104606152,274.0,small: 0-2000,0.43840714285714283,0.4056553840637207,0.04467865452170372,1.15925133228302,0.3083946666666667,0.20423032343387604,0.01775972545146942,0.545028805732727
30463,8,Wetland,Wetland,0.8564302526712417,9.0,small: 0-2000,0.43840714285714283,0.39423808455467224,0.023772893473505974,1.4041106700897217,0.3083946666666667,0.27232691645622253,0.00813464354723692,0.7366564273834229
30469,8,RBC,Wetland,0.7050473618507386,24.0,small: 0-2000,0.0923952398300473,0.37966209650039673,0.038608577102422714,1.229763388633728,0.031049244993640493,0.23505736887454987,0.014428287744522095,0.6334443688392639
30476,8,Wetland,Wetland,0.3066235791221261,360.0,small: 0-2000,0.43840714285714283,0.4066837430000305,0.0464109405875206,1.0612879991531372,0.3083946666666667,0.1268398016691208,0.019241059198975563,0.37391895055770874
30486,8,TF,EA,0.8030663739144802,1647.0,small: 0-2000,0.0923952398300473,0.7156623005867004,0.029064614325761795,1.898088812828064,0.03271917119861291,0.04708225280046463,0.007126394659280777,0.12925252318382263
30492,8,Wetland,EA,0.5280422563254833,1104.0,small: 0-2000,0.43840714285714283,0.5865510702133179,0.03989894315600395,1.5045685768127441,0.3083946666666667,0.10187674313783646,0.012840689159929752,0.31399068236351013
30513,8,TF,Wetland,0.6975341402888298,21.0,small: 0-2000,0.0923952398300473,0.3616368770599365,0.0366755835711956,1.2049529552459717,0.03271917119861291,0.23440229892730713,0.014800682663917542,0.6306191682815552
30516,8,Wetland,Wetland,0.665638418585062,200.0,small: 0-2000,0.43840714285714283,0.38781797885894775,0.04244132712483406,1.2066998481750488,0.3083946666666667,0.22373950481414795,0.016097184270620346,0.6044117212295532
30527,8,Wetland,Wetland,0.744132911503315,120.0,small: 0-2000,0.43840714285714283,0.3838270604610443,0.03763750195503235,1.2750900983810425,0.3083946666666667,0.2467513382434845,0.013778157532215118,0.6657792329788208
30560,8,Wetland,Wetland,0.7388766601979733,12.0,small: 0-2000,0.43840714285714283,0.35582098364830017,0.03289889544248581,1.2458847761154175,0.3083946666666667,0.2528981566429138,0.015122302807867527,0.667434811592102
30583,8,Wetland,Wetland,0.7367723822593689,284.0,small: 0-2000,0.43840714285714283,0.41068270802497864,0.03994857147336006,1.2966558933258057,0.3083946666666667,0.23719432950019836,0.011486586183309555,0.6509217023849487
30594,8,Wetland,Wetland,0.3991949463486671,603.0,small: 0-2000,0.43840714285714283,0.48108604550361633,0.04724216088652611,1.1943621635437012,0.3083946666666667,0.14642192423343658,0.016308777034282684,0.4106155037879944
30603,8,Wetland,Wetland,0.7632482307255268,24.0,small: 0-2000,0.43840714285714283,0.36672765016555786,0.030519500374794006,1.2754050493240356,0.3083946666666667,0.25180327892303467,0.013763070106506348,0.6774387359619141
30605,8,Wetland,Wetland,0.7488566344678402,54.0,small: 0-2000,0.43840714285714283,0.37224888801574707,0.03523080050945282,1.2685456275939941,0.3083946666666667,0.2516856789588928,0.01395233441144228,0.6638983488082886
30617,8,Wetland,Wetland,0.6799346168637276,125.0,small: 0-2000,0.43840714285714283,0.37036046385765076,0.03924892842769623,1.189655065536499,0.3083946666666667,0.23309282958507538,0.017656156793236732,0.6062912940979004
30620,8,Wetland,Wetland,0.868053538620472,185.0,small: 0-2000,0.43840714285714283,0.40731263160705566,0.026593171060085297,1.4254547357559204,0.3083946666666667,0.2720971405506134,0.008159145712852478,0.7373717427253723
30626,8,Wetland,Wetland,0.7811577684879303,123.0,small: 0-2000,0.43840714285714283,0.393352210521698,0.03429470211267471,1.315272331237793,0.3083946666666667,0.25723737478256226,0.012354757636785507,0.6823186278343201
30631,8,Lagoon,Wetland,0.7400074830949307,208.0,small: 0-2000,0.06996540113766683,0.41134101152420044,0.038003869354724884,1.304776668548584,0.102,0.24262197315692902,0.012926594354212284,0.6588189005851746
30637,8,Lagoon,Wetland,0.6776260160505772,52.0,small: 0-2000,0.06996540113766683,0.3712802231311798,0.04045635461807251,1.2107352018356323,0.102,0.23068076372146606,0.014787060208618641,0.6244451403617859
30640,8,Wetland,Wetland,0.7202871760129929,3.0,small: 0-2000,0.43840714285714283,0.37167447805404663,0.03851895406842232,1.245849609375,0.3083946666666667,0.24275222420692444,0.014229010790586472,0.6529185175895691
30662,8,Wetland,Wetland,0.5294739498496056,18.0,small: 0-2000,0.43840714285714283,0.293758362531662,0.036378163844347,0.9906986951828003,0.3083946666666667,0.20702221989631653,0.026188736781477928,0.5455697774887085
30676,8,Wetland,Wetland,0.5058391311168671,409.0,small: 0-2000,0.43840714285714283,0.458189457654953,0.04593375325202942,1.20573091506958,0.3083946666666667,0.1801542192697525,0.01597771793603897,0.48561230301856995
30682,8,Wetland,Wetland,0.6481673747897149,36.0,small: 0-2000,0.43840714285714283,0.33775794506073,0.03765539452433586,1.119617223739624,0.3083946666666667,0.23255477845668793,0.0208825021982193,0.5973358154296875
30689,8,Wetland,Wetland,0.7217717372775078,80.0,small: 0-2000,0.43840714285714283,0.38146498799324036,0.0378769151866436,1.2558425664901733,0.3083946666666667,0.24378171563148499,0.015156599693000317,0.6450613141059875
30698,8,Wetland,EA,0.4904719246476888,630.0,small: 0-2000,0.43840714285714283,0.5046061873435974,0.04328230395913124,1.307495355606079,0.3083946666666667,0.0796079933643341,0.025807036086916924,0.17732414603233337
30700,8,EA,EA,0.7985507218837739,1695.0,small: 0-2000,0.8070073797106073,0.6900255084037781,0.026544151827692986,1.8629051446914673,0.021608997891512972,0.037505604326725006,0.010612844489514828,0.0837881788611412
30702,8,Lagoon,Lagoon,0.7546403504014015,251.0,small: 0-2000,0.06996540113766683,0.18409335613250732,0.029649876058101654,0.4181559979915619,0.102,0.12179645895957947,0.04720396548509598,0.22553396224975586
30730,8,Wetland,Lagoon,0.7330066874623299,70.0,small: 0-2000,0.43840714285714283,0.16364844143390656,0.02918251045048237,0.42246565222740173,0.3083946666666667,0.1330234855413437,0.045823823660612106,0.26500648260116577
30757,8,Lagoon,Lagoon,0.5094526344835758,413.0,small: 0-2000,0.06996540113766683,0.3478429913520813,0.0418817400932312,0.8555461764335632,0.102,0.10400363802909851,0.03627530485391617,0.2081264853477478
30784,8,Lagoon,Lagoon,0.81127968364954,148.0,small: 0-2000,0.06996540113766683,0.1437274068593979,0.024932054802775383,0.33960142731666565,0.102,0.12443198263645172,0.04759940877556801,0.22731642425060272
30790,8,EA,EA,0.7196228067874908,1522.0,small: 0-2000,0.8070073797106073,0.6640639901161194,0.029744887724518776,1.8107744455337524,0.021608997891512972,0.03665946424007416,0.01097217295318842,0.07875823974609375
30798,8,Lagoon,EA,0.4560841046720743,621.0,small: 0-2000,0.06996540113766683,0.5025661587715149,0.04704047366976738,1.2707422971725464,0.102,0.08416224271059036,0.02355096861720085,0.19232049584388733
30799,8,Lagoon,Lagoon,0.6481275281906128,116.0,small: 0-2000,0.06996540113766683,0.20788203179836273,0.031865790486335754,0.5799912810325623,0.102,0.14850838482379913,0.040367964655160904,0.33240991830825806
30815,8,Lagoon,Lagoon,0.7621417336463928,146.0,small: 0-2000,0.06996540113766683,0.1670476794242859,0.027582338079810143,0.3950652778148651,0.102,0.12723949551582336,0.04639589414000511,0.2411893606185913
30819,8,EA,EA,0.650575899809599,917.0,small: 0-2000,0.8070073797106073,0.6147592067718506,0.038025274872779846,1.5986541509628296,0.021608997891512972,0.06029780954122543,0.017151717096567154,0.13221260905265808
30838,8,Wetland,Lagoon,0.8244744815230369,116.0,small: 0-2000,0.43840714285714283,0.13716614246368408,0.02406465820968151,0.317563533782959,0.3083946666666667,0.12296954542398453,0.04945984482765198,0.22131718695163727
30853,8,Lagoon,Lagoon,0.7659342895746231,85.0,small: 0-2000,0.06996540113766683,0.1579546183347702,0.027143700048327446,0.4025287330150604,0.102,0.13125471770763397,0.04578271135687828,0.2551248073577881
30856,8,Wetland,Lagoon,0.7852125679254531,91.0,small: 0-2000,0.43840714285714283,0.150186687707901,0.025740783661603928,0.3706649839878082,0.3083946666666667,0.12952756881713867,0.047099120914936066,0.2464020997285843
30883,8,Lagoon,Lagoon,0.7439238581061364,124.0,small: 0-2000,0.06996540113766683,0.1681562066078186,0.027337273582816124,0.4344543516635895,0.102,0.13493965566158295,0.04603066295385361,0.2730919122695923
30905,8,Wetland,Lagoon,0.7732215060591697,109.0,small: 0-2000,0.43840714285714283,0.15358488261699677,0.025403186678886414,0.3926246166229248,0.3083946666666667,0.13125602900981903,0.046695560216903687,0.25488582253456116
30914,8,Lagoon,Lagoon,0.6525410366356372,63.0,small: 0-2000,0.06996540113766683,0.1894710510969162,0.03207729384303093,0.533824622631073,0.102,0.1475599855184555,0.04193820431828499,0.32284238934516907
30956,8,EA,Lagoon,0.5092454084903002,35.0,small: 0-2000,0.8070073797106073,0.22921806573867798,0.03948450833559036,0.6822768449783325,0.021608997891512972,0.16220082342624664,0.03560337424278259,0.3817603290081024
30963,8,Lagoon,Lagoon,0.7163179882466794,70.0,small: 0-2000,0.06996540113766683,0.17559701204299927,0.030616575852036476,0.457964688539505,0.102,0.1383490413427353,0.04439617693424225,0.28017473220825195
30979,8,Lagoon,Lagoon,0.3710400046110153,371.0,small: 0-2000,0.06996540113766683,0.4323159158229828,0.0441710390150547,1.0847116708755493,0.102,0.11449828743934631,0.02880406193435192,0.26751548051834106
30993,8,Lagoon,Lagoon,0.653517366617918,131.0,small: 0-2000,0.06996540113766683,0.22586484253406525,0.03717268630862236,0.5412118434906006,0.102,0.12750859558582306,0.0414753220975399,0.26151975989341736
