serial number,population_bucket,served_population,A2O_mean,A2O_std,A2O_ci_lower,A2O_ci_upper,A2O_median,AO_mean,AO_std,AO_ci_lower,AO_ci_upper,AO_median,Anaerobic_mean,Anaerobic_std,Anaerobic_ci_lower,Anaerobic_ci_upper,Anaerobic_median,BAF_mean,BAF_std,BAF_ci_lower,BAF_ci_upper,BAF_median,BNR_mean,BNR_std,BNR_ci_lower,BNR_ci_upper,BNR_median,CAS_mean,CAS_std,CAS_ci_lower,CAS_ci_upper,CAS_median,EA_mean,EA_std,EA_ci_lower,EA_ci_upper,EA_median,Lagoon_mean,Lagoon_std,Lagoon_ci_lower,Lagoon_ci_upper,Lagoon_median,MBR_mean,MBR_std,MBR_ci_lower,MBR_ci_upper,MBR_median,MLE_mean,MLE_std,MLE_ci_lower,MLE_ci_upper,MLE_median,OD_mean,OD_std,OD_ci_lower,OD_ci_upper,OD_median,Pond_mean,Pond_std,Pond_ci_lower,Pond_ci_upper,Pond_median,RBC_mean,RBC_std,RBC_ci_lower,RBC_ci_upper,RBC_median,SBR_mean,SBR_std,SBR_ci_lower,SBR_ci_upper,SBR_median,TF_mean,TF_std,TF_ci_lower,TF_ci_upper,TF_median,Wetland_mean,Wetland_std,Wetland_ci_lower,Wetland_ci_upper,Wetland_median,predicted_biotreat,confidence,prediction_entropy,treatment_level,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,Region
USA13333,large: 10000+,20819.755,0.0008468234341708012,0.00012437970087570706,0.0006223658914677799,0.0011305155232548714,0.000838057545479387,0.008898718459066004,0.0034706990805011924,0.004155591665767133,0.017366407811641688,0.008228929713368416,0.0011503434554906561,0.0004720494226025172,0.0006013572594383732,0.0023089183145202693,0.0010500259813852608,0.0017295222936663777,0.00042506438172214874,0.0010671501513570547,0.00271627958281897,0.0016747803892940283,0.0019646942958934234,0.00047041420286000554,0.0012066658586263657,0.0030012133589480063,0.00190843699965626,0.3484721433967352,0.08195838975998256,0.20993745438754557,0.5302930101752281,0.3436751961708069,0.1176968002691865,0.040410395282653534,0.05858750753104687,0.2158219963312149,0.11206011101603508,0.03986417087633163,0.013058736821955212,0.019217405328527094,0.07094646319746971,0.03798871114850044,0.001250805662944913,0.0002886052032996979,0.0008150859663146548,0.0019328842288814482,0.001200944883748889,0.006109963681548834,0.002022248515229559,0.0032682218647096307,0.011314514279365537,0.005728674586862326,0.27227833414077757,0.0761344987875137,0.1460976790636778,0.4241865739226341,0.26360276341438293,0.03856296144938096,0.017000290059292184,0.015551988617517054,0.07849991023540497,0.035414887592196465,0.005308893238892779,0.002071760670307234,0.0023998059215955434,0.010406116652302443,0.004877815954387188,0.008150490164058282,0.002716471668330489,0.004204354353714734,0.014883056143298745,0.0077803300227969885,0.14477264418825508,0.06922747595820071,0.051700141932815316,0.31775176823139184,0.1295207068324089,0.0029426911083282902,0.0015803638754035537,0.0009761281587998383,0.0068648916902020575,0.0026276818243786693,CAS,0.3484721433967352,1.7098914264956613,Secondary,United States,Texas,McLennan,,,McLennan
USA13342,large: 10000+,14195.2875,0.0008494780565670225,0.00016518507143006115,0.000558042706688866,0.001223186100833118,0.0008365843677893281,0.014335726323071868,0.006017989171445422,0.006242610374465585,0.030375477531924835,0.01315299654379487,0.0011953824119700584,0.000490627977615046,0.000554011446365621,0.002317660761764273,0.001096993510145694,0.0022066584067069925,0.0007387935462495594,0.00122201387421228,0.004033668199554086,0.0020629524951800704,0.0025410710821743123,0.0007361280898461355,0.0013666515762452037,0.004247895639855414,0.0024396664230152965,0.5466923366487026,0.10094210986954145,0.334235567599535,0.7254529863595962,0.5496561825275421,0.10756456962786615,0.04363297502578861,0.04433283992111683,0.21223004832863807,0.10052347183227539,0.021652642705012114,0.008176611714491504,0.009739440097473562,0.04283200344070792,0.02038568165153265,0.0014051892813295127,0.00034045020996268256,0.000838586303871125,0.002189021854428574,0.001369426609016955,0.007535619238624349,0.0034351406193906375,0.003067491122055799,0.015661987150087948,0.006837706780061126,0.20396691951528192,0.07530361488294589,0.08710374776273966,0.3755198389291763,0.19551075249910355,0.015802509136265144,0.00770944240571079,0.005777500837575645,0.034684829507023084,0.014437826350331306,0.0076035144097404556,0.0035421579665182406,0.002793437516083941,0.01707452209666371,0.0069595384411513805,0.005316839356673882,0.0015726276621233772,0.0029232767468784005,0.008965965313836931,0.005097929621115327,0.05529423209931701,0.02204717047820954,0.024801885802298786,0.11044988632202148,0.05174792557954788,0.0060373116065748035,0.004400667710234472,0.0013036152464337646,0.01827291524969041,0.004713217495009303,CAS,0.5466923366487026,1.4482809700672845,Secondary,United States,Texas,Travis,,,Travis
USA13347,large: 10000+,75708.2,0.0009930364706087858,0.0001699165078658691,0.0007011576177319512,0.001354048665962182,0.000976957322563976,0.023466765497345478,0.010543153584308507,0.009283889108337462,0.05037425002083182,0.021486030891537666,0.0013443680461496116,0.000532461852468423,0.0006548515215399675,0.002522453939309343,0.0012450490612536669,0.0029891874818131327,0.0011381267007457814,0.001598233764525503,0.005628464289475231,0.002769884536974132,0.0030619712928310035,0.0008408154964048074,0.0017609647882636636,0.00505602117627859,0.002932157600298524,0.5518835015296936,0.08723291073264641,0.36929493471980096,0.7115575343370437,0.5570399463176727,0.18175734804198146,0.06763665591364774,0.07863972261548043,0.3413899138569832,0.17443392425775528,0.013616861395537853,0.004902288326905981,0.006994491559453309,0.024961547832936047,0.01261643785983324,0.0014486860200413503,0.00032919909213790496,0.0009330391098046675,0.0022190153016708788,0.0014022622490301728,0.011672815348487348,0.004662469386378181,0.0053829590557143096,0.022897845087572925,0.010718774981796741,0.12401938783377409,0.04276476364457484,0.060742918867617846,0.21710708364844322,0.11694527789950371,0.00857792016165331,0.004039724353324473,0.003368000837508589,0.01894012163393199,0.007841234095394611,0.008235377800883726,0.0038790451533449737,0.003289925813442096,0.018550536222755907,0.007349899969995022,0.00652811886370182,0.0018354235278195752,0.003587645257357508,0.010822134069167075,0.006255165208131075,0.05764463301654905,0.02384971263041976,0.023976349970325828,0.11617380939424035,0.05320357531309128,0.0027600208738585933,0.002011620897093107,0.0008283574163215235,0.008407628373242909,0.002139911404810846,CAS,0.5518835015296936,1.4495996441488395,Secondary,United States,Texas,Travis,,,Travis
USA13364,large: 10000+,113562.3,0.000964785613672575,0.00020658391578995628,0.0005952406179858371,0.0014059689972782505,0.0009496950369793922,0.01749986060266383,0.0073809333548379335,0.007238111016340554,0.03529266659170388,0.016230917535722256,0.0011345173475856428,0.00047651481642975945,0.0005406944212154486,0.0023741530196275556,0.001037269423250109,0.003942285194993019,0.001940073188968531,0.0016737315687350928,0.008916476927697656,0.0035239142598584294,0.004389970833668485,0.0017888435045032096,0.0018816404364770279,0.00879054518882185,0.004044831497594714,0.3603338938653469,0.1020401978907504,0.1807295184582472,0.5703279390931129,0.3569606989622116,0.3746143295690417,0.13679548801094998,0.14094456918537618,0.6327816799283027,0.369479775428772,0.009042096429038794,0.003343509745146054,0.004108025669120252,0.016978030186146492,0.008436834905296564,0.0014280528461677023,0.00038574549252813937,0.0008296425614389591,0.002333966403966769,0.001369119854643941,0.00963329424476251,0.003525358411542642,0.004571500176098198,0.018400370888411993,0.00905228080227971,0.10539962770976126,0.04115098889315932,0.04374415790662169,0.1985779140144586,0.09932015091180801,0.00270741338719381,0.0008893210669940836,0.0014215355535270647,0.004846855567302553,0.002558903070166707,0.0059319057847606015,0.0023502114759917027,0.002396611194126308,0.01138805611990392,0.005653686122968793,0.005919902864494361,0.001823387825906871,0.003152553125983104,0.010188381583429872,0.005573093192651868,0.09580914626829326,0.052196993273487396,0.0330250296741724,0.23002737946808338,0.08268808573484421,0.001248918063356541,0.0004814618095423356,0.0006088265290600248,0.002481276786420494,0.0011379080824553967,EA,0.3746143295690417,1.5100895358649546,Secondary,United States,Texas,Bell,,,Bell
USA13385,large: 10000+,23469.542,0.0009051941863435786,0.00015664381111211203,0.0006462400953751058,0.0012731135095236823,0.0008898851228877902,0.01822499867947772,0.008067841013426414,0.00748142838710919,0.038087602611631126,0.0166632030159235,0.001354303775471635,0.0005754094128696167,0.0006391024129698053,0.002804743789602071,0.0012458734563551843,0.0024178962536971086,0.0007295863035146415,0.0012591017090016975,0.004184779233764857,0.0023361159255728126,0.003464449666906148,0.0013873212456232914,0.0017763318406650796,0.006880084809381515,0.0031805586768314242,0.3934546734839678,0.10145000109582113,0.21085566468536854,0.5999058708548546,0.3909221440553665,0.29372681707143783,0.09122373965373803,0.13809012956917285,0.4868189826607704,0.2847517281770706,0.014590661745052785,0.005209819348447539,0.007074012828525156,0.02739086132496595,0.013676224742084742,0.0013930858108215033,0.00033663965458203247,0.0008914172853110358,0.0021835519815795123,0.001348616962786764,0.007095795800210908,0.002454292939535752,0.003667233424494043,0.012904314999468619,0.006668020272627473,0.15416401324793697,0.05181288674683227,0.07548120208084583,0.2732828803360462,0.1459249183535576,0.01313571107853204,0.00535413803813813,0.005789830058347434,0.02590799848549068,0.01206868514418602,0.006132129274890758,0.0027372688092830843,0.0023547492863144727,0.012928690738044679,0.0056145647540688515,0.006552616920787841,0.001959646282702492,0.0036837378051131965,0.011097289132885631,0.006375356111675501,0.08152912045270204,0.030677064785476868,0.038268998824059965,0.15134211331605907,0.07584651559591293,0.0018585332983930129,0.001039871122921496,0.0007750629898509942,0.004582286672666667,0.0015737766516394913,CAS,0.3934546734839678,1.5806851664971953,Secondary,United States,Texas,Williamson,,,Williamson
USA13422,large: 10000+,17791.427,0.0008278634059242905,0.00012187585972481732,0.0006097401099395938,0.0010772447421913967,0.0008182625169865787,0.011570699044503271,0.004302598730803361,0.005493369849864394,0.02128812544979155,0.010797260794788599,0.0008113917494192719,0.00014510965174450893,0.0005794907890958711,0.0011213814199436455,0.0007961835945025086,0.002238122085283976,0.0008429064014463188,0.0011748622957384214,0.00429152495926246,0.00206785392947495,0.0024706875670235605,0.0008092347444725548,0.0013223909307271242,0.004612052044831216,0.002351715578697622,0.3012625444307923,0.08127710430191457,0.16911168545484542,0.4758919827640056,0.2934652864933014,0.14741269002854823,0.05351021739455284,0.06766031887382269,0.2666519246995449,0.13841379433870316,0.02163025032170117,0.00784579738341197,0.010260952240787446,0.03991944026201963,0.020220275968313217,0.0014507477979641408,0.00035635802681859414,0.000929548939166125,0.0022513006930239498,0.0013850912218913436,0.0071231211794074625,0.0024118616194138158,0.003538406814914197,0.013106235768646,0.006718899356201291,0.3329912842065096,0.09251173076129637,0.1705629460513592,0.5192585542798042,0.3264005780220032,0.03644970028474927,0.018149702604351687,0.011976510821841658,0.08595449719578027,0.033489473164081573,0.008865313704125584,0.004141621472288317,0.0032269374351017177,0.018419163534417745,0.008068607188761234,0.008341534523526206,0.0024986268959610444,0.004534147074446082,0.014315381087362763,0.00800734804943204,0.11514011429995298,0.04205171596715237,0.05425782408565283,0.21770359836518763,0.10899605974555016,0.0014139366067829541,0.0005845851498591705,0.0007531136376201175,0.003178597969235852,0.0012801973498426378,OD,0.3329912842065096,1.6899022678669864,Secondary,United States,Texas,Hood,,,Hood
USA13423,large: 10000+,118483.333,0.000931724625377683,0.0001591855570903236,0.0006359361199429258,0.0012589857215061784,0.0009212446166202426,0.021108682950027286,0.00908141857700839,0.008642002870328725,0.04416277594864367,0.019359870813786983,0.0008814883281302173,0.00017738396188843943,0.0005827842265716754,0.001263365996419452,0.0008598354761488736,0.002400602397159673,0.0008279839976569047,0.0012704152351943776,0.004405505280010402,0.0022452487610280514,0.003308164650457911,0.0013731348835293341,0.0015742582239909098,0.00657351812114939,0.003004537196829915,0.5596087109744549,0.0866941276355957,0.37753948792815206,0.7188542664051056,0.5645000636577606,0.10192328696511686,0.0410313102635121,0.042380962334573266,0.20237405411899087,0.09396001324057579,0.018213956555351615,0.006102638403915257,0.009021287271752953,0.0330883489921689,0.017199117690324783,0.0014460099131101743,0.0003613165183884141,0.0008795172223472036,0.0022557239804882555,0.0013921195641160011,0.013745992277516052,0.005996386061228002,0.005872864229604602,0.0287454412318766,0.012491126079112291,0.13861323224753141,0.053006315171025324,0.056698567047715184,0.25091895759105676,0.13138669729232788,0.01222923035803251,0.005766338375691634,0.004867805913090706,0.02782249432057142,0.011076440569013357,0.005890121801639907,0.0023893496269270374,0.002654382714536041,0.011581054073758422,0.005446435883641243,0.009312947861384601,0.003134414533580982,0.004684793413616717,0.017312762094661593,0.008833860978484154,0.1073395197018981,0.045162617848713366,0.04522614562883973,0.22334303334355354,0.09864624589681625,0.003046329478966072,0.0015410522846431452,0.001088161626830697,0.006889891333412378,0.0027742176316678524,CAS,0.5596087109744549,1.4852303682167218,Secondary,United States,Texas,Hood,,,Hood
USA13601,large: 10000+,28390.575,0.0008395329808699899,0.0001666142253669746,0.0005250725022051484,0.0011645709251752122,0.0008316102903336287,0.019224444986321032,0.009437927418267844,0.007876958372071386,0.04095280561596155,0.017470384016633034,0.0008044755034497939,0.00017300624113471912,0.00048766984036774375,0.0011801837070379406,0.0007909979321993887,0.0032430923606734724,0.0011847952390046,0.001582815355504863,0.005856056825723499,0.003102038404904306,0.002973995061358437,0.0010192288945650963,0.0014902872877428307,0.005312568473163992,0.0027883017901331186,0.3185592283308506,0.08912556866462777,0.17019289769232274,0.5064310505986214,0.31162023544311523,0.4420638561248779,0.11619996175968764,0.2047592107206583,0.6568938419222832,0.4445091038942337,0.011933937245979905,0.004634682113404497,0.005359278596006334,0.02413033163174986,0.011150950100272894,0.0017916489567724057,0.0005212834889450675,0.0009596467425581068,0.003009454009588808,0.0017436427879147232,0.0060543687727767975,0.001971231581476016,0.0031173372059129178,0.01071975224185735,0.005744984606280923,0.09045267303660512,0.03702103034261175,0.037568922340869906,0.1776852305978536,0.08374295756220818,0.007837099534459413,0.003437398396572113,0.0031624569732230158,0.01593576734885573,0.00718157016672194,0.01541584132355638,0.00988983282027101,0.0034675686794798824,0.04042181242257356,0.013323962222784758,0.007246869808062911,0.002498182878190178,0.003565702447667718,0.013610686757601798,0.006851152284070849,0.07058424013666809,0.027266356965727805,0.03237659446895123,0.13833301626145836,0.06542763859033585,0.0009746967516548466,0.00027889947975810725,0.0005325942649506033,0.0016176652745343745,0.0009374776273034513,EA,0.4420638561248779,1.4931578231263103,Secondary,United States,Texas,Collin,,,Collin
USA13625,large: 10000+,37854.1,0.0007415424302453175,0.00011200919614485915,0.0005510015645995737,0.0009742310401634313,0.0007337448478210717,0.014910071428865194,0.006531726752850764,0.0060692282626405355,0.030525450129061934,0.013637266121804714,0.0006627766219899059,0.00010701737655459937,0.000490428032935597,0.0008851747144944965,0.0006517666042782366,0.001979226450144779,0.0008061021054705322,0.0009388360776938498,0.004208478424698113,0.001793838629964739,0.0017834714050986803,0.000500831971653914,0.001038017898099497,0.0030121450719889247,0.0017190982471220195,0.43386663250625135,0.08699656147857042,0.2693483307957649,0.6114634141325951,0.4331774264574051,0.17494181030616165,0.05144132016538556,0.0914940232411027,0.2870772264897823,0.1715601086616516,0.03376900436356664,0.012333727315503149,0.0160421553067863,0.0631755273789167,0.031854258850216866,0.0011434940902981907,0.00030475119625551214,0.0007079645962221548,0.0019277260871604083,0.0010842810152098536,0.007975510135875084,0.003082162924806184,0.0036414531758055093,0.015716122929006815,0.007411055965349078,0.23694848150759934,0.07648440906226604,0.11580838449299335,0.4011077463626861,0.23034022003412247,0.008136657964321784,0.00361869291205655,0.00332805315265432,0.017829052079468964,0.007356015732511878,0.006032916023861617,0.0027015929960424187,0.002552421821746975,0.012937844800762828,0.005436557112261653,0.006008472046116367,0.0020800699300419275,0.0031715922290459276,0.01081213308498263,0.005573522998020053,0.07010226184036583,0.0330833868563276,0.028091253759339452,0.15894752368330947,0.06312517821788788,0.0009976702901476528,0.00040277421468632016,0.0005680210451828316,0.002207654935773462,0.0009060371958184987,CAS,0.43386663250625135,1.5595767135333756,Secondary,United States,Texas,Bowie,,,Bowie
USA13630,large: 10000+,11356.23,0.0007552678066422232,0.00011849102214954621,0.0005471073091030121,0.0010063042194815351,0.0007521285151597112,0.005967450286727399,0.001931052840249842,0.0031573229469358923,0.010634212731383739,0.005638160509988666,0.0007394019433413632,0.00013722684863576166,0.000512204495316837,0.0010445145278936252,0.0007283239392563701,0.0018926090428140014,0.0005835991646612827,0.0010201220837188884,0.0032817407278344034,0.0017821394139900804,0.0016196621297276579,0.0004170144065716541,0.0009910561580909415,0.00262830329593271,0.0015684474492445588,0.2858215760216117,0.07326692104880446,0.15852245986461638,0.435844936221838,0.27997832000255585,0.0920612119678408,0.027849387941982082,0.04768563909456134,0.1525806490331888,0.08755055069923401,0.05055079421680421,0.016215275496178384,0.024230079725384712,0.08778112735599278,0.04824027419090271,0.0013289738918538206,0.00036188689880415324,0.0008066986571066082,0.002210739045403898,0.0012650761054828763,0.004898455748101696,0.0015457106046667481,0.0025949876580853015,0.00836361793335527,0.004632743075489998,0.346884880900383,0.09327308644070108,0.1835132084786892,0.5478814557194708,0.3426235169172287,0.13884544566087426,0.058434749060995196,0.05441885711625218,0.27272524088621136,0.1302281692624092,0.005272285773186013,0.001946037201053595,0.0025563282950315626,0.010087974369525908,0.00496940640732646,0.005545355421956629,0.0015866545856574473,0.0031269725237507372,0.009153476171195506,0.005313553847372532,0.05297200073767454,0.02858464941877095,0.01815635906532407,0.1251441314816475,0.04609260708093643,0.004844627882936038,0.0030536940040362024,0.0013019131496548654,0.012964187283068895,0.003934541251510382,OD,0.346884880900383,1.7062062264616211,Secondary,United States,Texas,Rusk,,,Rusk
USA13632,large: 10000+,12870.394,0.0009847883470938542,0.0001496100153284611,0.00072076833457686,0.0013092751090880482,0.0009776507504284382,0.02557038963213563,0.014661987714502325,0.008366216160356998,0.05977039439603685,0.02237352915108204,0.0009052226892090402,0.00014659798283044669,0.0006468226478318684,0.0012267838552361353,0.0008950365008786321,0.002152889667544514,0.0005707383657032954,0.0012600337417097763,0.003570423973724246,0.0020917494548484683,0.0036553512717364357,0.001617371640929376,0.0016736747522372753,0.008207766548730433,0.003238841542042792,0.2934227003529668,0.06780758304696512,0.17753293067216874,0.44286035224795334,0.2881654351949692,0.15136252173781395,0.045664002996867195,0.08031254280358553,0.2557797312736511,0.14381613582372665,0.03304665881302208,0.011767324525830132,0.015907059935852886,0.06212486578151583,0.030870351009070873,0.0018908091305056586,0.0005074548764692831,0.0011521464679390193,0.003221283329185098,0.0018178243190050125,0.008159032201627269,0.0027051113220431925,0.0042932186741381885,0.014593013701960443,0.0077770615462213755,0.31328162307292223,0.08745855782616345,0.16506414115428925,0.49854782000184056,0.30432771146297455,0.055344962407834826,0.028433707883796067,0.019741634698584677,0.12391586881130934,0.04967394098639488,0.005911275868071243,0.0021163317541476145,0.0029216664377599956,0.01103481773752719,0.005621552001684904,0.007355723450658843,0.001991436819246227,0.004090795235242695,0.01162896198220551,0.007137889275327325,0.09424788489192724,0.04352318657784788,0.03758649146184325,0.19632289931178087,0.08704251423478127,0.0027081655514775774,0.00153782629389145,0.0010623538080835715,0.006621950096450745,0.002355820848606527,OD,0.31328162307292223,1.7788380332137372,Secondary,United States,Texas,Smith,,,Smith
USA13737,large: 10000+,14952.3695,0.0008120342727634124,0.00011661640331570041,0.0006021165012498386,0.0010550548409810289,0.000805243180366233,0.007672029393957927,0.0026624548218079414,0.0040384966065175835,0.013946996931917963,0.007181205553933978,0.0008045633811561856,0.00013725285473613173,0.0005733909623813815,0.0011320384539430961,0.0007864076760597527,0.0015457265453296713,0.0003680536437547468,0.000968268902215641,0.0023738276213407516,0.001503101666457951,0.0018868929120944814,0.0004919740937473204,0.0011523182154633104,0.003001176367979496,0.0018010634812526405,0.24446594750881195,0.07015941893403128,0.12113554924726486,0.38825156390666954,0.2427573949098587,0.13782711066305636,0.046170061007071876,0.06990131828933954,0.251303282380104,0.13117005676031113,0.08080319248139858,0.02751017095440999,0.03806414110586047,0.14589232131838797,0.07766570150852203,0.001366722068283707,0.00034482190753364,0.000861031211388763,0.0021708685206249354,0.0013049228000454605,0.0056006932521704585,0.001757689606507915,0.002932074049022049,0.009683707891963423,0.005303466459736228,0.286162741959095,0.08975426748548979,0.14029753170907497,0.4828841470181941,0.2781777083873749,0.144271213889122,0.06978829775334741,0.04589729262515903,0.3173193223774433,0.13379544019699097,0.004046379156643525,0.0014738504603484985,0.002024964865995571,0.007652324833907186,0.0037766239838674664,0.009083139603259042,0.002954257548076181,0.004566531232558191,0.01640589986927807,0.00862420303747058,0.06715347136743367,0.02783001304932573,0.028298081876710058,0.13604636900126935,0.06213498115539551,0.006498143432487268,0.004358198384872988,0.0015080694836797192,0.018108330108225344,0.005289199762046337,OD,0.286162741959095,1.8460157778953694,Secondary,United States,Texas,Hunt,,,Hunt
USA13738,large: 10000+,17980.6975,0.0008319798229495063,0.00010940718996993786,0.0006327574155875482,0.001076170054147951,0.0008288461540360004,0.006213737020269036,0.0021974436096040334,0.0032099539937917145,0.012396674137562512,0.005895496811717749,0.0008513739820336923,0.00015616545447841494,0.000611140271939803,0.0012221148732351138,0.0008334590820595622,0.00202093169366708,0.0006086076064585498,0.0011315895302686841,0.0034802807436790316,0.001944426679983735,0.0017701853178441525,0.0003782965322332115,0.0011545271729119122,0.0026257394638378164,0.0017353109433315694,0.31835315573215484,0.07969325476672198,0.16898109391331673,0.47983467802405355,0.31535446643829346,0.12432781286537647,0.041970348056707865,0.06003051502630115,0.2240289870649576,0.11885976791381836,0.09957163049466908,0.03350980627591568,0.04862135425209999,0.18090401776134968,0.09382476285099983,0.001427569067105651,0.00037379564680866534,0.0009131623388384469,0.00234885747777298,0.0013611573376692832,0.00577499959920533,0.0017087233112828954,0.00314669975778088,0.009686857485212386,0.005572084337472916,0.2230949089974165,0.07179934593670051,0.106666224822402,0.38592232540249816,0.21477092802524567,0.10572393422015011,0.05000525532420709,0.04031432559713721,0.22870174460113046,0.09637333452701569,0.004638996568508446,0.001506414210186152,0.002350616204785183,0.008401426207274198,0.004429576685652137,0.013280087891500442,0.0056333664199097345,0.005831583344843239,0.02713626003824173,0.012301512062549591,0.08884614821150899,0.04204810842705417,0.03323940010741353,0.19245822355151174,0.08057234436273575,0.0032725472621386873,0.0014672649225978905,0.0011834076314698905,0.0068151088198646894,0.0030076397815719247,CAS,0.31835315573215484,1.8480085177834422,Secondary,United States,Texas,Hunt,,,Hunt
USA13739,large: 10000+,13248.935,0.0008178987068822607,0.00011070874667929672,0.0006238904752535746,0.0010591346101136879,0.0008150619687512517,0.00648951884615235,0.002467092945298387,0.003228474810020998,0.013265455164946614,0.006042709574103355,0.0008182249257806688,0.0001419510904630968,0.0005954727646894753,0.001140877985744737,0.0007995885389391333,0.0019486495807068422,0.0005631242221044425,0.0010922878806013613,0.003259371779859066,0.001874078530818224,0.0017081456520827488,0.00037525168346983726,0.0011399568000342696,0.0025977953220717607,0.0016590659506618977,0.28592673520743844,0.07644185210615653,0.15048894360661508,0.44768706858158114,0.28038565814495087,0.11865909550711512,0.03789280230257274,0.059343169629573825,0.208092999830842,0.11435917392373085,0.09949325931817293,0.03397233265465074,0.04923141961917281,0.1813191648572683,0.09436162188649178,0.0015363441654480995,0.0004417909035297315,0.0009328609667136334,0.0025360222440212964,0.0014379563508555293,0.005048684689914808,0.001469028651969143,0.0028542012441903353,0.00814714003354311,0.004810985643416643,0.2528045165911317,0.078258421723459,0.12304635178297758,0.4230327606201172,0.2431475594639778,0.1427028933390975,0.06024571893893383,0.05492773624137044,0.27179738208651544,0.13387569785118103,0.0049382703973678875,0.0016822816937848136,0.0024264118110295385,0.008721929951570928,0.0046881320886313915,0.01176317987893708,0.004711293787808927,0.005504168604966253,0.023262056149542333,0.010821522679179907,0.06018993532471359,0.02932443944040384,0.02294852929189801,0.12823366224765773,0.05435001663863659,0.005154646678711287,0.003027202901227004,0.0014922623726306484,0.012947022356092928,0.0044886700343340635,CAS,0.28592673520743844,1.8447984153710233,Secondary,United States,Texas,Hunt,,,Hunt
USA13765,large: 10000+,44478.5675,0.0007759445852134377,0.00014994652192300195,0.0005162876317626796,0.0011042271245969458,0.0007613635680172592,0.009952229143120349,0.003955516386085235,0.004444309300743044,0.02023796383291483,0.009129561949521303,0.0016010696699959226,0.0008417316536333616,0.0005813244119053706,0.0037437688326463097,0.0014294860302470624,0.0026920088973129168,0.0010444217279016628,0.0012056201347149908,0.005369161919225008,0.002513940678909421,0.0019056154830032028,0.0005064137067788313,0.0010977382713463157,0.0030766308482270688,0.001823367376346141,0.6374441448450089,0.09772488131589675,0.41829090043902395,0.8004183694720268,0.643497109413147,0.07954838473442942,0.03807610563435087,0.02677543251775205,0.1740903869271278,0.07259826362133026,0.02116703618783504,0.00913295372957669,0.008913646126165986,0.0442549425177276,0.01913856528699398,0.0014687438367400319,0.0003778869674236488,0.0008469447217066772,0.002350764733273536,0.0014277269947342575,0.010072365266969427,0.0036611392551718597,0.004731073894072324,0.019760050205513833,0.009510749019682407,0.09346532840281725,0.0328037895835081,0.045914600137621164,0.1705467231571674,0.08848466351628304,0.012616431968985126,0.006732153747390936,0.004572715202812105,0.029496404016390435,0.010897897649556398,0.012580965311266483,0.006725510056520629,0.004249439516570419,0.028905585315078485,0.011204942129552364,0.0054090820357669146,0.0019172739767998274,0.0026762927998788657,0.01001016267109662,0.005089459475129843,0.1080428464198485,0.06523371823581743,0.028462749859318136,0.2776229240000248,0.09124348685145378,0.0012578016147599556,0.0006912917533398247,0.0005161927052540705,0.003066681267227974,0.001096737978514284,CAS,0.6374441448450089,1.3243072103998093,Secondary,United States,Texas,Orange,,,Orange
USA13770,large: 10000+,47317.625,0.000818895428266842,0.00014034484599080284,0.0005670698708854615,0.0011058233096264303,0.0008067905437201262,0.010629622566513718,0.003938485955910506,0.004953983530867845,0.020016285171732307,0.00984555296599865,0.0014386385464458726,0.0006781842071462828,0.000634061690652743,0.003036563587374985,0.0012783603160642087,0.0025020804282976316,0.0009014246127915275,0.0012780344259226695,0.004906007926911114,0.002338215592317283,0.004014672118471936,0.002044939064871749,0.0016742761043133214,0.009590442059561608,0.0035431539872661233,0.42115799747407434,0.08751864366395351,0.24907054379582405,0.5929684489965439,0.42214663326740265,0.1136636657230556,0.04135678886266768,0.04629992926493287,0.2068657863885164,0.10945522412657738,0.03491103184688836,0.01251606128300278,0.016816649585962296,0.06461921576410531,0.03323385678231716,0.0011870879057678395,0.00026460812297249384,0.0007600100754643791,0.0017975820985157043,0.0011476065265014768,0.007920164970448241,0.002869770263635525,0.0038003893219865858,0.014686942799016828,0.007507268106564879,0.3060171751976013,0.09163541301085835,0.14958312399685383,0.5146271288394928,0.2998865246772766,0.01904645085381344,0.008489683869517147,0.007221521297469735,0.039813293423503635,0.017358279787003994,0.005752813400700689,0.002544418327669265,0.0024066865094937383,0.01223808678332716,0.005268698325380683,0.010301091662608087,0.006647466359151148,0.00341604792047292,0.027033239929005495,0.008501264732331038,0.05612331195827574,0.022827362145108412,0.023812400549650194,0.10760983396321533,0.05202977545559406,0.0045152992072398776,0.0026379604150585417,0.0014174106618156657,0.010841619456186889,0.0038707266794517636,CAS,0.42115799747407434,1.5761146834891102,Secondary,United States,Texas,Walker,,,Walker
